review_id,industry,org,aspect,sentiment
R007643,Groceries,Larkmead Market,competitor,positive
R007644,Fashion,Sable Row,app-website,positive
R007645,Fashion,Marbrook,app-website,negative
R007646,Fashion,Vella & Co,app-website,positive
R007647,Trading,Northpeak Trading,general-satisfaction,positive
R007648,Travel Booking,Wayfare,attitude-of-staff,positive
R007649,Fashion,Northerly,app-website,positive
R007650,Fashion,Sable Row,app-website,positive
R007651,Ride Hailing,Swiftly Rides,email,negative
R007652,Groceries,Larkmead Market,ease-of-use,negative
R007653,Price Comparison,CompareHive,price-value-for-money,positive
R007654,Trading,Northpeak Trading,app-website,positive
R007655,Trading,Northpeak Trading,phone,negative
R007656,Travel Booking,Journeo,general-satisfaction,positive
R007657,Fashion,Vella & Co,app-website,positive
R007658,Fashion,Marbrook,ease-of-use,positive
R007659,Fashion,Marbrook,general-satisfaction,positive
R007660,Travel Booking,Trippa,email,negative
R007661,Banking,Vanter Financial,general-satisfaction,positive
R007662,Banking,Northeast Bank,app-website,neutral
R007663,Fashion,Vella & Co,account-access,negative
R007664,Trading,Investa,ease-of-use,positive
R007665,Banking,Kestrel Bank,ease-of-use,negative
R007666,Trading,Investa,ease-of-use,positive
R007667,Fashion,Vella & Co,general-satisfaction,positive
R007668,Price Comparison,Tallywise,price-value-for-money,positive
R007669,Groceries,Freshbury,ease-of-use,negative
R007670,Fashion,Northerly,ease-of-use,positive
R007671,Banking,Vanter Financial,ease-of-use,positive
R007672,Fashion,Marbrook,price-value-for-money,negative
R007673,Groceries,Oakpan Grocers,discounts-promotions,positive
R007674,Travel Booking,Trippa,ease-of-use,positive
R007675,Travel Booking,Roamly,app-website,positive
R007676,Travel Booking,Trippa,attitude-of-staff,positive
R007677,Banking,Vanter Financial,general-satisfaction,positive
R007678,Travel Booking,Trippa,app-website,positive
R007679,Banking,Northeast Bank,general-satisfaction,positive
R007680,Trading,Northpeak Trading,app-website,positive
R007681,Trading,Northpeak Trading,speed,negative
R007682,Information Technology,Ardent Systems,app-website,neutral
R007683,Streaming,Streamly,account-access,neutral
R007684,Price Comparison,PricePilot,speed,positive
R007685,Price Comparison,CompareHive,price-value-for-money,positive
R007686,Fashion,Northerly,general-satisfaction,positive
R007687,Trading,Investa,phone,negative
R007688,Banking,Kestrel Bank,general-satisfaction,negative
R007689,Price Comparison,Tallywise,speed,negative
R007690,Fashion,Marbrook,app-website,negative
R007691,Groceries,Freshbury,ease-of-use,positive
R007692,Trading,Northpeak Trading,general-satisfaction,positive
R007693,Streaming,Lumora,app-website,positive
R007694,Groceries,Larkmead Market,general-satisfaction,negative
R007695,Travel Booking,Roamly,ease-of-use,positive
R007696,Fashion,Northerly,general-satisfaction,positive
R007697,Consulting,Alderline Advisory,account-access,negative
R007698,Fashion,Marbrook,competitor,negative
R007699,Fashion,Marbrook,account-access,negative
R007700,Fashion,Marbrook,account-access,negative
R007701,Trading,Quantly,attitude-of-staff,positive
R007702,Price Comparison,PricePilot,attitude-of-staff,positive
R007703,Banking,Kestrel Bank,general-satisfaction,positive
R007704,Travel Booking,Wayfare,app-website,positive
R007705,Information Technology,Ardent Systems,account-access,neutral
R007706,Groceries,Oakpan Grocers,speed,negative
R007707,Banking,Northeast Bank,general-satisfaction,positive
R007708,Price Comparison,CompareHive,attitude-of-staff,positive
R007709,Trading,Investa,app-website,negative
R007710,Groceries,Larkmead Market,app-website,positive
R007711,Travel Booking,Trippa,app-website,positive
R007712,Trading,Northpeak Trading,price-value-for-money,positive
R007713,Fashion,Sable Row,general-satisfaction,positive
R007714,Price Comparison,CompareHive,price-value-for-money,positive
R007715,Fashion,Northerly,discounts-promotions,positive
R007716,Groceries,Larkmead Market,ease-of-use,negative
R007717,Groceries,Larkmead Market,ease-of-use,positive
R007718,Trading,Northpeak Trading,phone,positive
R007719,Fashion,Vella & Co,competitor,positive
R007720,Fashion,Northerly,ease-of-use,positive
R007721,Price Comparison,CompareHive,attitude-of-staff,positive
R007722,Banking,Northeast Bank,ease-of-use,positive
R007723,Travel Booking,Wayfare,app-website,positive
R007724,Groceries,Freshbury,speed,negative
R007725,Price Comparison,PricePilot,attitude-of-staff,positive
R007726,Price Comparison,Tallywise,price-value-for-money,positive
R007727,Banking,Kestrel Bank,app-website,neutral
R007728,Groceries,Oakpan Grocers,speed,negative
R007729,Banking,Northeast Bank,ease-of-use,positive
R007730,Fashion,Vella & Co,competitor,negative
R007731,Trading,Investa,attitude-of-staff,positive
R007732,Fashion,Northerly,speed,positive
R007733,Price Comparison,CompareHive,general-satisfaction,positive
R007734,Fashion,Marbrook,app-website,positive
R007735,Fashion,Northerly,app-website,negative
R007736,Streaming,Lumora,account-access,negative
R007737,Trading,Northpeak Trading,account-access,negative
R007738,Travel Booking,Trippa,ease-of-use,positive
R007739,Fashion,Sable Row,general-satisfaction,positive
R007740,Trading,Quantly,app-website,positive
R007741,Trading,Investa,attitude-of-staff,positive
R007742,Trading,Investa,price-value-for-money,positive
R007743,Price Comparison,PricePilot,attitude-of-staff,negative
R007744,Travel Booking,Trippa,speed,positive
R007745,Banking,Northeast Bank,general-satisfaction,positive
R007746,Fashion,Marbrook,app-website,positive
R007747,Groceries,Freshbury,competitor,positive
R007748,Fashion,Vella & Co,discounts-promotions,positive
R007749,Ride Hailing,Zeta Cabs,price-value-for-money,negative
R007750,Price Comparison,CompareHive,price-value-for-money,positive
R007751,Fashion,Marbrook,app-website,positive
R007752,Price Comparison,Tallywise,speed,positive
R007753,Ride Hailing,Zeta Cabs,ease-of-use,positive
R007754,Fashion,Sable Row,ease-of-use,positive
R007755,Price Comparison,PricePilot,general-satisfaction,positive
R007756,Price Comparison,PricePilot,ease-of-use,positive
R007757,Fashion,Northerly,general-satisfaction,positive
R007758,Ride Hailing,Kerbside,email,positive
R007759,Fashion,Vella & Co,app-website,positive
R007760,Travel Booking,Wayfare,app-website,positive
R007761,Fashion,Vella & Co,app-website,positive
R007762,Fashion,Northerly,phone,negative
R007763,Fashion,Sable Row,general-satisfaction,negative
R007764,Streaming,Lumora,account-access,neutral
R007765,Groceries,Freshbury,app-website,negative
R007766,Fashion,Marbrook,app-website,positive
R007767,Groceries,Oakpan Grocers,discounts-promotions,negative
R007768,Travel Booking,Trippa,general-satisfaction,negative
R007769,Groceries,Larkmead Market,app-website,positive
R007770,Groceries,Oakpan Grocers,general-satisfaction,positive
R007771,Travel Booking,Trippa,attitude-of-staff,positive
R007772,Travel Booking,Wayfare,app-website,positive
R007773,Trading,Quantly,attitude-of-staff,positive
R007774,Fashion,Vella & Co,competitor,positive
R007775,Groceries,Larkmead Market,speed,negative
R007776,Trading,Quantly,app-website,negative
R007777,Groceries,Freshbury,attitude-of-staff,positive
R007778,Trading,Quantly,attitude-of-staff,positive
R007779,Price Comparison,Tallywise,competitor,positive
R007780,Groceries,Freshbury,general-satisfaction,positive
R007781,Ride Hailing,Kerbside,app-website,positive
R007782,Fashion,Marbrook,general-satisfaction,positive
R007783,Banking,Vanter Financial,general-satisfaction,positive
R007784,Banking,Vanter Financial,general-satisfaction,positive
R007785,Groceries,Freshbury,account-access,positive
R007786,Groceries,Freshbury,account-access,neutral
R007787,Fashion,Marbrook,general-satisfaction,negative
R007788,Groceries,Oakpan Grocers,ease-of-use,positive
R007789,Trading,Quantly,ease-of-use,positive
R007790,Travel Booking,Wayfare,ease-of-use,negative
R007791,Banking,Vanter Financial,speed,positive
R007792,Price Comparison,Tallywise,price-value-for-money,positive
R007793,Fashion,Marbrook,competitor,positive
R007794,Travel Booking,Trippa,app-website,positive
R007795,Trading,Northpeak Trading,app-website,positive
R007796,Fashion,Marbrook,price-value-for-money,positive
R007797,Fashion,Sable Row,general-satisfaction,negative
R007798,Price Comparison,CompareHive,ease-of-use,positive
R007799,Fashion,Vella & Co,price-value-for-money,positive
R007800,Fashion,Marbrook,competitor,negative
R007801,Groceries,Freshbury,ease-of-use,positive
R007802,Fashion,Vella & Co,app-website,positive
R007803,Fashion,Sable Row,general-satisfaction,negative
R007804,Price Comparison,Tallywise,app-website,negative
R007805,Banking,Northeast Bank,competitor,positive
R007806,Travel Booking,Trippa,app-website,positive
R007807,Travel Booking,Roamly,general-satisfaction,negative
R007808,Price Comparison,Tallywise,phone,negative
R007809,Trading,Northpeak Trading,app-website,positive
R007810,Banking,Kestrel Bank,app-website,positive
R007811,Trading,Quantly,app-website,positive
R007812,Fashion,Sable Row,price-value-for-money,positive
R007813,Price Comparison,Tallywise,general-satisfaction,positive
R007814,Information Technology,Ardent Systems,account-access,neutral
R007815,Fashion,Northerly,general-satisfaction,positive
R007816,Trading,Investa,app-website,positive
R007817,Trading,Northpeak Trading,account-access,negative
R007818,Travel Booking,Wayfare,email,neutral
R007819,Price Comparison,CompareHive,price-value-for-money,positive
R007820,Groceries,Freshbury,ease-of-use,negative
R007821,Fashion,Sable Row,general-satisfaction,negative
R007822,Price Comparison,Tallywise,app-website,positive
R007823,Travel Booking,Roamly,attitude-of-staff,negative
R007824,Fashion,Northerly,app-website,positive
R007825,Groceries,Larkmead Market,speed,positive
R007826,Ride Hailing,Swiftly Rides,email,positive
R007827,Fashion,Sable Row,attitude-of-staff,negative
R007828,Banking,Kestrel Bank,general-satisfaction,positive
R007829,Banking,Kestrel Bank,attitude-of-staff,negative
R007830,Price Comparison,Tallywise,price-value-for-money,negative
R007831,Fashion,Sable Row,app-website,positive
R007832,Fashion,Northerly,app-website,positive
R007833,Travel Booking,Journeo,general-satisfaction,negative
R007834,Fashion,Vella & Co,speed,positive
R007835,Fashion,Sable Row,general-satisfaction,positive
R007836,Travel Booking,Roamly,general-satisfaction,negative
R007837,Fashion,Northerly,price-value-for-money,positive
R007838,Groceries,Larkmead Market,discounts-promotions,positive
R007839,Price Comparison,Tallywise,app-website,negative
R007840,Fashion,Northerly,app-website,negative
R007841,Price Comparison,PricePilot,discounts-promotions,negative
R007842,Price Comparison,CompareHive,attitude-of-staff,positive
R007843,Fashion,Vella & Co,competitor,positive
R007844,Fashion,Marbrook,discounts-promotions,negative
R007845,Price Comparison,PricePilot,attitude-of-staff,positive
R007846,Fashion,Vella & Co,general-satisfaction,positive
R007847,Banking,Kestrel Bank,ease-of-use,positive
R007848,Travel Booking,Trippa,general-satisfaction,positive
R007849,Price Comparison,PricePilot,ease-of-use,positive
R007850,Travel Booking,Journeo,app-website,positive
R007851,Banking,Northeast Bank,reviews,negative
R007852,Price Comparison,Tallywise,attitude-of-staff,positive
R007853,Consulting,Castellan Partners,account-access,negative
R007854,Travel Booking,Wayfare,app-website,positive
R007855,Price Comparison,CompareHive,price-value-for-money,positive
R007856,Groceries,Freshbury,app-website,positive
R007857,Streaming,Lumora,account-access,neutral
R007858,Price Comparison,PricePilot,ease-of-use,positive
R007859,Banking,Kestrel Bank,app-website,positive
R007860,Fashion,Vella & Co,price-value-for-money,negative
R007861,Fashion,Marbrook,general-satisfaction,positive
R007862,Groceries,Freshbury,phone,negative
R007863,Travel Booking,Roamly,general-satisfaction,negative
R007864,Price Comparison,Tallywise,discounts-promotions,negative
R007865,Fashion,Sable Row,price-value-for-money,negative
R007866,Fashion,Marbrook,app-website,positive
R007867,Fashion,Sable Row,general-satisfaction,positive
R007868,Banking,Northeast Bank,general-satisfaction,positive
R007869,Groceries,Larkmead Market,speed,negative
R007870,Travel Booking,Trippa,ease-of-use,positive
R007871,Consulting,Merrow & Pike,account-access,negative
R007872,Fashion,Northerly,app-website,negative
R007873,Groceries,Larkmead Market,ease-of-use,negative
R007874,Ride Hailing,Kerbside,price-value-for-money,neutral
R007875,Travel Booking,Trippa,email,positive
R007876,Fashion,Marbrook,speed,positive
R007877,Groceries,Oakpan Grocers,account-access,neutral
R007878,Fashion,Vella & Co,general-satisfaction,positive
R007879,Price Comparison,Tallywise,general-satisfaction,positive
R007880,Fashion,Sable Row,attitude-of-staff,negative
R007881,Trading,Investa,phone,positive
R007882,Banking,Kestrel Bank,app-website,positive
R007883,Trading,Quantly,general-satisfaction,positive
R007884,Trading,Quantly,attitude-of-staff,positive
R007885,Fashion,Vella & Co,app-website,positive
R007886,Price Comparison,PricePilot,speed,positive
R007887,Fashion,Northerly,general-satisfaction,positive
R007888,Price Comparison,Tallywise,general-satisfaction,positive
R007889,Travel Booking,Roamly,general-satisfaction,positive
R007890,Fashion,Sable Row,app-website,positive
R007891,Fashion,Vella & Co,general-satisfaction,positive
R007892,Banking,Northeast Bank,app-website,negative
R007893,Fashion,Northerly,speed,positive
R007894,Price Comparison,Tallywise,competitor,positive
R007895,Fashion,Sable Row,price-value-for-money,positive
R007896,Banking,Vanter Financial,account-access,neutral
R007897,Groceries,Oakpan Grocers,ease-of-use,negative
R007898,Trading,Quantly,ease-of-use,positive
R007899,Ride Hailing,Swiftly Rides,ease-of-use,positive
R007900,Streaming,Pinecast,account-access,negative
R007901,Fashion,Sable Row,speed,negative
R007902,Fashion,Vella & Co,account-access,negative
R007903,Travel Booking,Wayfare,general-satisfaction,negative
R007904,Groceries,Oakpan Grocers,ease-of-use,positive
R007905,Banking,Halden Savings,ease-of-use,positive
R007906,Banking,Vanter Financial,app-website,neutral
R007907,Travel Booking,Roamly,general-satisfaction,positive
R007908,Ride Hailing,Swiftly Rides,app-website,negative
R007909,Trading,Investa,attitude-of-staff,positive
R007910,Travel Booking,Wayfare,price-value-for-money,positive
R007911,Price Comparison,Tallywise,discounts-promotions,positive
R007912,Price Comparison,PricePilot,ease-of-use,positive
R007913,Banking,Kestrel Bank,general-satisfaction,positive
R007914,Price Comparison,PricePilot,app-website,positive
R007915,Ride Hailing,Swiftly Rides,app-website,negative
R007916,Banking,Northeast Bank,ease-of-use,positive
R007917,Banking,Vanter Financial,account-access,neutral
R007918,Price Comparison,CompareHive,app-website,negative
R007919,Fashion,Northerly,app-website,positive
R007920,Ride Hailing,Kerbside,general-satisfaction,negative
