review_id,industry,org,aspect,sentiment
R010927,Information Technology,Ardent Systems,email,positive
R010928,Consulting,Castellan Partners,account-access,neutral
R010929,Ride Hailing,Kerbside,email,negative
R010930,Groceries,Freshbury,competitor,positive
R010931,Price Comparison,CompareHive,general-satisfaction,positive
R010932,Trading,Investa,ease-of-use,positive
R010933,Banking,Halden Savings,account-access,negative
R010934,Trading,Investa,speed,positive
R010935,Price Comparison,PricePilot,competitor,negative
R010936,Trading,Quantly,app-website,positive
R010937,Streaming,Pinecast,competitor,positive
R010938,Groceries,Freshbury,email,negative
R010939,Information Technology,Bluepath Technologies,ease-of-use,positive
R010940,Trading,Investa,ease-of-use,positive
R010941,Trading,Investa,phone,negative
R010942,Groceries,Larkmead Market,general-satisfaction,positive
R010943,Streaming,Lumora,general-satisfaction,positive
R010944,Consulting,Merrow & Pike,discounts-promotions,positive
R010945,Fashion,Marbrook,app-website,positive
R010946,Price Comparison,Tallywise,general-satisfaction,positive
R010947,Travel Booking,Trippa,ease-of-use,positive
R010948,Fashion,Sable Row,general-satisfaction,negative
R010949,Travel Booking,Wayfare,discounts-promotions,positive
R010950,Information Technology,Ardent Systems,phone,negative
R010951,Fashion,Northerly,app-website,negative
R010952,Trading,Investa,account-access,negative
R010953,Price Comparison,CompareHive,email,negative
R010954,Trading,Quantly,ease-of-use,positive
R010955,Groceries,Oakpan Grocers,ease-of-use,positive
R010956,Streaming,Pinecast,ease-of-use,positive
R010957,Streaming,Pinecast,attitude-of-staff,negative
R010958,Fashion,Vella & Co,app-website,positive
R010959,Information Technology,Ardent Systems,competitor,positive
R010960,Information Technology,Ardent Systems,general-satisfaction,positive
R010961,Trading,Northpeak Trading,account-access,negative
R010962,Groceries,Larkmead Market,app-website,negative
R010963,Groceries,Freshbury,phone,negative
R010964,Ride Hailing,Kerbside,account-access,negative
R010965,Groceries,Larkmead Market,ease-of-use,positive
R010966,Travel Booking,Trippa,reviews,negative
R010967,Information Technology,Bluepath Technologies,ease-of-use,positive
R010968,Trading,Quantly,reviews,positive
R010969,Banking,Northeast Bank,app-website,neutral
R010970,Fashion,Sable Row,ease-of-use,negative
R010971,Consulting,Alderline Advisory,attitude-of-staff,negative
R010972,Travel Booking,Wayfare,app-website,positive
R010973,Fashion,Vella & Co,app-website,positive
R010974,Fashion,Northerly,competitor,positive
R010975,Information Technology,Ardent Systems,app-website,positive
R010976,Streaming,Streamly,phone,positive
R010977,Fashion,Marbrook,general-satisfaction,positive
R010978,Price Comparison,Tallywise,discounts-promotions,negative
R010979,Fashion,Northerly,discounts-promotions,negative
R010980,Banking,Vanter Financial,ease-of-use,positive
R010981,Price Comparison,PricePilot,email,positive
R010982,Travel Booking,Journeo,general-satisfaction,positive
R010983,Consulting,Alderline Advisory,attitude-of-staff,positive
R010984,Fashion,Marbrook,general-satisfaction,positive
R010985,Consulting,Alderline Advisory,speed,positive
R010986,Information Technology,Corvex IT,ease-of-use,negative
R010987,Trading,Northpeak Trading,account-access,negative
R010988,Price Comparison,PricePilot,price-value-for-money,positive
R010989,Fashion,Vella & Co,general-satisfaction,positive
R010990,Consulting,Castellan Partners,price-value-for-money,positive
R010991,Information Technology,Ardent Systems,app-website,positive
R010992,Streaming,Pinecast,email,negative
R010993,Trading,Quantly,ease-of-use,positive
R010994,Fashion,Vella & Co,reviews,negative
R010995,Consulting,Merrow & Pike,phone,negative
R010996,Consulting,Merrow & Pike,phone,negative
R010997,Trading,Northpeak Trading,app-website,negative
R010998,Information Technology,Corvex IT,competitor,positive
R010999,Ride Hailing,Kerbside,app-website,positive
R011000,Fashion,Marbrook,speed,positive
R011001,Banking,Kestrel Bank,app-website,positive
R011002,Groceries,Freshbury,app-website,negative
R011003,Price Comparison,PricePilot,attitude-of-staff,positive
R011004,Travel Booking,Trippa,app-website,positive
R011005,Streaming,Pinecast,ease-of-use,positive
R011006,Information Technology,Ardent Systems,general-satisfaction,positive
R011007,Consulting,Alderline Advisory,competitor,positive
R011008,Fashion,Vella & Co,competitor,positive
R011009,Fashion,Northerly,account-access,neutral
R011010,Price Comparison,CompareHive,ease-of-use,positive
R011011,Banking,Northeast Bank,discounts-promotions,negative
R011012,Consulting,Merrow & Pike,account-access,negative
R011013,Streaming,Lumora,competitor,negative
R011014,Fashion,Vella & Co,discounts-promotions,positive
R011015,Fashion,Sable Row,price-value-for-money,positive
R011016,Consulting,Alderline Advisory,attitude-of-staff,negative
R011017,Fashion,Vella & Co,competitor,positive
R011018,Banking,Kestrel Bank,phone,negative
R011019,Price Comparison,CompareHive,phone,negative
R011020,Fashion,Marbrook,competitor,positive
R011021,Banking,Kestrel Bank,account-access,neutral
R011022,Travel Booking,Roamly,app-website,negative
R011023,Ride Hailing,Swiftly Rides,discounts-promotions,positive
R011024,Consulting,Castellan Partners,app-website,negative
R011025,Streaming,Pinecast,competitor,negative
R011026,Streaming,Pinecast,competitor,positive
R011027,Fashion,Sable Row,ease-of-use,positive
R011028,Consulting,Alderline Advisory,account-access,neutral
R011029,Trading,Investa,discounts-promotions,negative
R011030,Trading,Northpeak Trading,phone,negative
R011031,Banking,Vanter Financial,discounts-promotions,negative
R011032,Fashion,Marbrook,app-website,positive
R011033,Fashion,Northerly,general-satisfaction,positive
R011034,Streaming,Lumora,app-website,negative
R011035,Groceries,Larkmead Market,competitor,negative
R011036,Streaming,Pinecast,discounts-promotions,negative
R011037,Consulting,Merrow & Pike,phone,positive
R011038,Streaming,Streamly,app-website,positive
R011039,Trading,Quantly,ease-of-use,positive
R011040,Fashion,Marbrook,ease-of-use,negative
R011041,Streaming,Lumora,ease-of-use,positive
R011042,Fashion,Marbrook,account-access,negative
R011043,Price Comparison,PricePilot,price-value-for-money,positive
R011044,Fashion,Marbrook,phone,negative
R011045,Fashion,Northerly,competitor,positive
R011046,Fashion,Vella & Co,general-satisfaction,positive
R011047,Travel Booking,Trippa,email,negative
R011048,Trading,Investa,general-satisfaction,positive
R011049,Trading,Investa,discounts-promotions,negative
R011050,Ride Hailing,Swiftly Rides,general-satisfaction,positive
R011051,Fashion,Northerly,general-satisfaction,positive
R011052,Ride Hailing,Kerbside,competitor,negative
R011053,Banking,Northeast Bank,app-website,positive
R011054,Consulting,Castellan Partners,price-value-for-money,positive
R011055,Information Technology,Corvex IT,phone,positive
R011056,Fashion,Marbrook,general-satisfaction,positive
R011057,Consulting,Alderline Advisory,attitude-of-staff,positive
R011058,Groceries,Freshbury,attitude-of-staff,positive
R011059,Travel Booking,Wayfare,speed,positive
R011060,Streaming,Pinecast,attitude-of-staff,negative
R011061,Groceries,Oakpan Grocers,ease-of-use,negative
R011062,Consulting,Merrow & Pike,email,negative
R011063,Travel Booking,Journeo,attitude-of-staff,positive
R011064,Streaming,Pinecast,attitude-of-staff,positive
R011065,Groceries,Larkmead Market,app-website,positive
R011066,Information Technology,Corvex IT,app-website,neutral
R011067,Travel Booking,Wayfare,app-website,positive
R011068,Banking,Halden Savings,phone,negative
R011069,Trading,Investa,app-website,positive
R011070,Fashion,Sable Row,general-satisfaction,positive
R011071,Banking,Northeast Bank,reviews,negative
R011072,Ride Hailing,Kerbside,phone,negative
R011073,Trading,Northpeak Trading,app-website,positive
R011074,Trading,Investa,attitude-of-staff,positive
R011075,Streaming,Pinecast,email,neutral
R011076,Banking,Halden Savings,phone,negative
R011077,Ride Hailing,Swiftly Rides,app-website,negative
R011078,Fashion,Marbrook,general-satisfaction,negative
R011079,Price Comparison,Tallywise,reviews,negative
R011080,Ride Hailing,Zeta Cabs,attitude-of-staff,negative
R011081,Fashion,Marbrook,account-access,neutral
R011082,Price Comparison,PricePilot,ease-of-use,positive
R011083,Streaming,Streamly,competitor,positive
R011084,Fashion,Vella & Co,price-value-for-money,positive
R011085,Streaming,Pinecast,competitor,positive
R011086,Fashion,Vella & Co,general-satisfaction,positive
R011087,Price Comparison,Tallywise,general-satisfaction,positive
R011088,Trading,Investa,phone,positive
R011089,Consulting,Alderline Advisory,app-website,positive
R011090,Information Technology,Ardent Systems,attitude-of-staff,positive
R011091,Ride Hailing,Zeta Cabs,app-website,negative
R011092,Information Technology,Corvex IT,price-value-for-money,positive
R011093,Streaming,Pinecast,ease-of-use,positive
R011094,Price Comparison,CompareHive,ease-of-use,positive
R011095,Trading,Investa,general-satisfaction,positive
R011096,Price Comparison,CompareHive,general-satisfaction,positive
R011097,Fashion,Sable Row,discounts-promotions,positive
R011098,Groceries,Larkmead Market,email,negative
R011099,Information Technology,Bluepath Technologies,price-value-for-money,positive
R011100,Fashion,Northerly,app-website,negative
R011101,Groceries,Oakpan Grocers,discounts-promotions,positive
R011102,Fashion,Vella & Co,account-access,negative
R011103,Streaming,Streamly,general-satisfaction,negative
R011104,Streaming,Streamly,attitude-of-staff,positive
R011105,Price Comparison,Tallywise,attitude-of-staff,negative
R011106,Banking,Northeast Bank,app-website,positive
R011107,Travel Booking,Trippa,attitude-of-staff,negative
R011108,Price Comparison,PricePilot,general-satisfaction,negative
R011109,Groceries,Freshbury,speed,negative
R011110,Streaming,Pinecast,email,negative
R011111,Travel Booking,Trippa,reviews,neutral
R011112,Fashion,Marbrook,speed,negative
R011113,Ride Hailing,Kerbside,app-website,negative
R011114,Fashion,Northerly,email,negative
R011115,Streaming,Pinecast,general-satisfaction,positive
R011116,Groceries,Larkmead Market,app-website,negative
R011117,Ride Hailing,Kerbside,speed,negative
R011118,Travel Booking,Trippa,general-satisfaction,positive
R011119,Trading,Northpeak Trading,discounts-promotions,neutral
R011120,Information Technology,Ardent Systems,attitude-of-staff,positive
R011121,Trading,Quantly,app-website,negative
R011122,Price Comparison,PricePilot,account-access,negative
R011123,Information Technology,Bluepath Technologies,attitude-of-staff,negative
R011124,Trading,Northpeak Trading,app-website,positive
R011125,Price Comparison,Tallywise,price-value-for-money,negative
R011126,Consulting,Merrow & Pike,discounts-promotions,negative
R011127,Streaming,Pinecast,account-access,neutral
R011128,Fashion,Northerly,price-value-for-money,positive
R011129,Fashion,Vella & Co,app-website,positive
R011130,Information Technology,Bluepath Technologies,speed,negative
R011131,Ride Hailing,Zeta Cabs,email,negative
R011132,Groceries,Freshbury,general-satisfaction,positive
R011133,Consulting,Merrow & Pike,reviews,positive
R011134,Consulting,Merrow & Pike,speed,positive
R011135,Consulting,Castellan Partners,email,negative
R011136,Price Comparison,CompareHive,app-website,positive
R011137,Consulting,Merrow & Pike,attitude-of-staff,negative
R011138,Fashion,Sable Row,ease-of-use,positive
R011139,Travel Booking,Trippa,price-value-for-money,positive
R011140,Streaming,Lumora,general-satisfaction,positive
R011141,Streaming,Streamly,email,negative
R011142,Banking,Kestrel Bank,app-website,negative
R011143,Price Comparison,PricePilot,ease-of-use,positive
R011144,Streaming,Streamly,general-satisfaction,positive
R011145,Travel Booking,Roamly,app-website,negative
R011146,Travel Booking,Trippa,speed,positive
R011147,Groceries,Larkmead Market,app-website,positive
R011148,Banking,Northeast Bank,account-access,negative
R011149,Consulting,Alderline Advisory,attitude-of-staff,negative
R011150,Fashion,Marbrook,account-access,neutral
R011151,Travel Booking,Wayfare,attitude-of-staff,negative
R011152,Travel Booking,Journeo,app-website,negative
R011153,Fashion,Marbrook,app-website,positive
R011154,Travel Booking,Roamly,general-satisfaction,negative
R011155,Groceries,Larkmead Market,ease-of-use,negative
R011156,Consulting,Castellan Partners,attitude-of-staff,positive
R011157,Travel Booking,Wayfare,app-website,negative
R011158,Consulting,Merrow & Pike,discounts-promotions,negative
R011159,Consulting,Castellan Partners,speed,positive
R011160,Banking,Northeast Bank,account-access,neutral
R011161,Banking,Halden Savings,competitor,positive
R011162,Trading,Quantly,ease-of-use,positive
R011163,Fashion,Marbrook,app-website,positive
R011164,Fashion,Vella & Co,email,negative
R011165,Information Technology,Corvex IT,ease-of-use,positive
R011166,Fashion,Sable Row,email,negative
R011167,Fashion,Vella & Co,general-satisfaction,positive
R011168,Streaming,Pinecast,attitude-of-staff,negative
R011169,Price Comparison,PricePilot,attitude-of-staff,positive
R011170,Consulting,Alderline Advisory,speed,negative
R011171,Fashion,Marbrook,app-website,negative
R011172,Groceries,Larkmead Market,ease-of-use,negative
R011173,Groceries,Oakpan Grocers,price-value-for-money,positive
R011174,Fashion,Northerly,general-satisfaction,positive
R011175,Ride Hailing,Kerbside,general-satisfaction,negative
R011176,Ride Hailing,Zeta Cabs,speed,positive
R011177,Travel Booking,Trippa,app-website,negative
R011178,Travel Booking,Wayfare,attitude-of-staff,neutral
R011179,Price Comparison,Tallywise,general-satisfaction,negative
R011180,Travel Booking,Roamly,app-website,positive
R011181,Consulting,Merrow & Pike,general-satisfaction,positive
R011182,Streaming,Lumora,reviews,positive
R011183,Ride Hailing,Swiftly Rides,app-website,positive
R011184,Travel Booking,Wayfare,speed,positive
R011185,Fashion,Vella & Co,ease-of-use,positive
R011186,Fashion,Marbrook,reviews,negative
R011187,Ride Hailing,Swiftly Rides,attitude-of-staff,negative
R011188,Fashion,Vella & Co,general-satisfaction,positive
R011189,Groceries,Freshbury,reviews,neutral
R011190,Information Technology,Ardent Systems,ease-of-use,positive
R011191,Groceries,Larkmead Market,ease-of-use,positive
R011192,Groceries,Oakpan Grocers,reviews,negative
R011193,Fashion,Sable Row,general-satisfaction,positive
R011194,Information Technology,Ardent Systems,price-value-for-money,positive
R011195,Price Comparison,PricePilot,attitude-of-staff,positive
R011196,Consulting,Alderline Advisory,general-satisfaction,negative
R011197,Information Technology,Bluepath Technologies,phone,negative
R011198,Fashion,Northerly,speed,positive
