id,text,labels,org_index,industry,data_source
301985227,"A little too insistent on incidental expenses is fine, but it is normal.",['value.price-value-for-money.1'],549,Travel Booking,Google Play
301988202,Easy to use app. The app has everything the website does but run much smoother on a mobile device.,"['purchase-booking-experience.ease-of-use.1', 'online-experience.app-website.1']",727,Fashion,Google Play
301985999,"Clear, clear, reports about current discounts, easy ordering and payment, satisfied member!","['value.discounts-promotions.1', 'purchase-booking-experience.ease-of-use.1']",616,Fashion,Google Play
301978895,"I like the design and often use it However, the sewing of items ordered this year is rough. There were 4 items that were ordered this year, such as being torn, not being sewn in the middle of the fabric, and not being sewn on the buttonhole. I returned what I noticed when I arrived, but I also returned what I wore once without noticing ... It's a shame because I bought it because I liked it and either remade it or remade it myself ... But I still like it so I will continue to order I want you to make sure the inspection","['online-experience.app-website.1', 'company-brand.general-satisfaction.-1']",616,Fashion,Apple Store
301978899,Cool,['company-brand.general-satisfaction.1'],549,Travel Booking,Google Play
301983141,"easy to use, nice app","['purchase-booking-experience.ease-of-use.1', 'online-experience.app-website.1']",411,Groceries,Google Play
462515788,Place verified my account,['account-management.account-access.0'],5827,Consulting,Google Play
301987858,"Few sizes, you cannot pay cash on delivery.","['online-experience.app-website.-1', 'purchase-booking-experience.ease-of-use.-1']",727,Fashion,Google Play
301988296,"Nice app, very fast and easy to use","['purchase-booking-experience.ease-of-use.1', 'online-experience.app-website.1', 'logistics-rides.speed.1']",727,Fashion,Google Play
301972812,"I have always found ORG600 a helpful, straightforward source of information that gives me value for money contacts every time.","['purchase-booking-experience.ease-of-use.1', 'company-brand.general-satisfaction.1', 'value.price-value-for-money.1']",600,Price Comparison,Trustpilot
301982535,Great free account,['value.price-value-for-money.1'],514,Banking,Google Play
301987460,Stalls a lot and is slow compared to other platforms like webull,"['online-experience.app-website.-1', 'company-brand.competitor.-1']",685,Trading,Google Play
301982589,Very good and functional,['company-brand.general-satisfaction.1'],514,Banking,Google Play
301979747,So when can we get online chat for the use while shopping in the app?,"['staff-support.attitude-of-staff.-1', 'online-experience.app-website.-1']",727,Fashion,Apple Store
301977351,I use ORG154 because their app is better,"['online-experience.app-website.-1', 'company-brand.competitor.-1']",411,Groceries,Apple Store
301986687,Free stock trades!,['value.discounts-promotions.1'],685,Trading,Google Play
301979294,"Love this App so easy to use, make everything so nice to buy or selling the stocks, or even to find a good stock and to Read all the information about the company.","['purchase-booking-experience.ease-of-use.1', 'online-experience.app-website.1']",685,Trading,Apple Store
301973017,I have faith!,['company-brand.general-satisfaction.1'],600,Price Comparison,Trustpilot
250517485,I want golden pass for free,['value.discounts-promotions.0'],1040,Information Technology,Google Play
301988089,Cool,['company-brand.general-satisfaction.1'],727,Fashion,Google Play
301973338,The package has arrived very fast. And the clothes all as expected,"['company-brand.general-satisfaction.1', 'logistics-rides.speed.1']",616,Fashion,Trustpilot
301976779,"really good stuff, it saves you a lot of money when you travel","['company-brand.general-satisfaction.1', 'value.price-value-for-money.1']",514,Banking,Apple Store
301977562,"Good rewards card scheme, even had a ORG411 assistant ask if she could run away with me as I was obviously a saver! Made me smile and gave me a spring in the step.  Highly recommended if you aren’t a member already!","['value.discounts-promotions.1', 'company-brand.general-satisfaction.1']",411,Groceries,Apple Store
301972056,I have been trying to get help regarding switching my electricity supplier at my new business address from ORG194 who were my old supplier at my last address. For years they have been asking me for money periodically for energy I was sure that I had previously paid for and this has carried on at my new address sometimes a month or so ago a huge number of times in just one day!!! I contacted ORG600 hoping that I would find a pressure group or an individual who would help me but mostly seem to get replies from people who seem to be on the side of the energy company s !!?? JUST WHAT IS GOING ON WITH THIS FORUM?,"['staff-support.attitude-of-staff.-1', 'account-management.account-access.-1', 'purchase-booking-experience.ease-of-use.-1']",600,Price Comparison,Trustpilot
301987683,It's a great web site,['online-experience.app-website.1'],727,Fashion,Google Play
301977542,Think I must have been one of the first people to have a ORG411 Loyalty Card. I love it.  It’s the best of all Loyalty Cards and I tell anyone who will listen.,"['value.discounts-promotions.1', 'company-brand.general-satisfaction.1']",411,Groceries,Apple Store
301976750,Easy way to keep track of budget!,['purchase-booking-experience.ease-of-use.1'],514,Banking,Apple Store
301980884,Thank you very much for your attention and availability.,"['staff-support.attitude-of-staff.1', 'company-brand.general-satisfaction.1']",369,Ride Hailing,Google Play
301978450,"No changes can be made in the app. The call center is not connected, and the answer changes depending on the person in charge even if you go out. I exchanged emails, phone calls, and more than five times, and in the end, my hope didn't come true. No refund. If there is any possibility of a schedule change, at least don't use it for airline reservations.","['staff-support.phone.-1', 'purchase-booking-experience.ease-of-use.-1', 'online-experience.app-website.-1']",549,Travel Booking,Apple Store
301984101,"Awesome app, very helpful",['online-experience.app-website.1'],549,Travel Booking,Google Play
301979291,"This is the most versatile and easiest platform I’ve used as of yet to acquire, sell and trade stocks.","['purchase-booking-experience.ease-of-use.1', 'online-experience.app-website.1', 'company-brand.competitor.1']",685,Trading,Apple Store
301981650,Great app,['online-experience.app-website.1'],727,Fashion,Google Play
301986442,Best trading app I have used. Easy to use and let's you trade with very little cash.,"['online-experience.app-website.1', 'value.price-value-for-money.1', 'company-brand.competitor.1']",685,Trading,Google Play
301978817,Stock status is unclear can not be ordered Live support is closed.,"['staff-support.attitude-of-staff.-1', 'online-experience.app-website.-1', 'purchase-booking-experience.ease-of-use.-1']",616,Fashion,Apple Store
301979071,"Light, clear, well find products, nice to shop.","['purchase-booking-experience.ease-of-use.1', 'online-experience.app-website.1', 'company-brand.general-satisfaction.1']",616,Fashion,Apple Store
301978488,They learn customer choice and build their fees accordingly,['value.price-value-for-money.-1'],549,Travel Booking,Apple Store
301987397,Making $$ w/o speding $,['company-brand.general-satisfaction.1'],685,Trading,Google Play
301983627,great offers,['value.discounts-promotions.1'],411,Groceries,Google Play
301977059,"Love this app, as a mother of three this is by far the easiest option for my food shop. Always lots of time slots to choose from to fit in with my day. I can see all the special offers straight away. If I have ever had to have a replacement for an item the replacement has always been better than my original pick. My kids love to help collect the shopping from the delivery Person who is always polite and helpful. Never once had a bad experience from the app straight through to delivery.  Would recommend 100%.","['purchase-booking-experience.ease-of-use.1', 'online-experience.app-website.1', 'company-brand.general-satisfaction.1', 'company-brand.competitor.1', 'staff-support.attitude-of-staff.1']",411,Groceries,Apple Store
301978416,When I want to see new things; I used ask friends about or I read on internet; but this app has it all. Really fun and easy to use. I love it !,"['purchase-booking-experience.ease-of-use.1', 'company-brand.general-satisfaction.1']",549,Travel Booking,Apple Store
